"game_id","internal_name","provider.internal_name"
"158001029","Wolf Gold 4 Pack","Pragmatic Play"
"158001030","Fire Stampede 2","Pragmatic Play"
"158001031","Jackpot Blaze","Pragmatic Play"
"158001032","Captain Kraken Megaways™","Pragmatic Play"
"158001034","Lobster House","Pragmatic Play"
"158001035","Genie’s Gem Bonanza","Pragmatic Play"
"158001036","Bee Keeper","Pragmatic Play"
"158001037","Blackjack Italia Tricolore 4","Pragmatic Play"
"158001038","Indonesian Mega Sic Bo","Pragmatic Play"
"158001039","Turkish VIP Blackjack 3","Pragmatic Play"
"158001040","Turkish VIP Blackjack 4","Pragmatic Play"
"158001041","Turkish VIP Blackjack 5","Pragmatic Play"
"158001042","Turkish VIP Blackjack 6","Pragmatic Play"
"158001043","Turkish Blackjack 10","Pragmatic Play"
"158001044","Turkish Blackjack 11","Pragmatic Play"
"158001045","Bounty Hunter","Pragmatic Play"
"158001046","Bigger Barn House Bonanza","Pragmatic Play"
"158001050","Money Time","Pragmatic Play"
"180000006","Burning Ice","Smartsoft Gaming"
"180000007","Burning Ice 10","Smartsoft Gaming"
"180000008","Burning Ice 40","Smartsoft Gaming"
"180000020","Samurai","Smartsoft Gaming"
"180000023","Vampires","Smartsoft Gaming"
"180000029","JetX","Smartsoft Gaming"
"180000030","Cappadocia","Smartsoft Gaming"
"180000032","Russian Keno","Smartsoft Gaming"
"180000033","Avia Star","Smartsoft Gaming"
"180000034","SpinX","Smartsoft Gaming"
"180000035","Baloon","Smartsoft Gaming"
"180000036","CricketX","Smartsoft Gaming"
"180000037","PlinkoX","Smartsoft Gaming"
"180000038","FootballX","Smartsoft Gaming"
"180000040","Multi Hot 5","Smartsoft Gaming"
"180000041","Virtual Roulette","Smartsoft Gaming"
"180000042","Virtual Burning Roulette","Smartsoft Gaming"
"180000046","Wild Jungle","Smartsoft Gaming"
"180000049","Crazy Hunt X","Smartsoft Gaming"
"180000050","SlicerX","Smartsoft Gaming"
"180000051","TowerX","Smartsoft Gaming"
"180000052","Joker's 4 Bonuses","Smartsoft Gaming"
"180000053","Multi Hot Ways","Smartsoft Gaming"
"180000054","Hunter X","Smartsoft Gaming"
"180000055","HELICOPTER X","Smartsoft Gaming"
"180000056","Mine Island","Smartsoft Gaming"
"180000057","Crash Duel X","Smartsoft Gaming"
"180000058","Foxy Hot 20","Smartsoft Gaming"
"180000059","Smash X","Smartsoft Gaming"
"180000060","Wilds & Gods","Smartsoft Gaming"
"180000061","Book of Futuria","Smartsoft Gaming"
"180000062","Roll X","Smartsoft Gaming"
"180000063","Wild Multi Stars","Smartsoft Gaming"
"180000064","Hot Samba","Smartsoft Gaming"
"180000065","Safari Simba","Smartsoft Gaming"
"180000066","Sugar Fiesta","Smartsoft Gaming"
"180000067","Dracula’s Fortune","Smartsoft Gaming"
"180000068","Samba Da Deusa","Smartsoft Gaming"
"180000069","4 bonuses bonanza","Smartsoft Gaming"
"180000070","Book of Bonanza","Smartsoft Gaming"
"180000071","Rodeo  X","Smartsoft Gaming"
"180000072","Mad Slot","Smartsoft Gaming"
"180000073","Cricketer X","Smartsoft Gaming"
"180000074","Bao Slot 5X","Smartsoft Gaming"
"180000075","Jungle Sisters","Smartsoft Gaming"
"180000076","Habesha Fortune 5","Smartsoft Gaming"
"180000077","Dragon's Code","Smartsoft Gaming"
"180000078","Farm’s Fortune","Smartsoft Gaming"
"183000161","Aviatrix","aviatrix"
"188000000","Aviator","Spribe"
"188000001","Dice","Spribe"
"188000002","Goal","Spribe"
"188000003","Plinko","Spribe"
"188000004","Mines","Spribe"
"188000005","Hi Lo","Spribe"
"188000006","Keno","Spribe"
"188000007","Mini Roulette","Spribe"
"188000008","Hotline","Spribe"
"221000127","Ankh of Anubis Awakening","Play'n GO"
"226000000","*NSYNC Pop","Play'n GO"
"226000001","15 Crystal Roses: A Tale of Love","Play'n GO"
"226000002","24k Dragon","Play'n GO"
"226000003","3 Clown Monty","Play'n GO"
"226000004","3 Clown Monty II","Play'n GO"
"226000005","3-Hand Casino Hold'em","Play'n GO"
"226000006","5x Magic","Play'n GO"
"226000007","7 Sins","Play'n GO"
"226000008","Ace of Spades","Play'n GO"
"226000009","Agent Destiny","Play'n GO"
"226000010","Agent of Hearts","Play'n GO"
"226000011","Alice Cooper and the Tome of Madness","Play'n GO"
"226000012","Animal Madness","Play'n GO"
"226000013","Ankh of Anubis","Play'n GO"
"226000014","Annihilator","Play'n GO"
"226000015","Athena Ascending","Play'n GO"
"226000016","Aztec Idols","Play'n GO"
"226000017","Aztec Warrior Princess","Play'n GO"
"226000018","Baker's Treat","Play'n GO"
"226000019","Banana Rock","Play'n GO"
"226000020","Banquet of Dead","Play'n GO"
"226000021","Baron: Lord of Saturday","Play'n GO"
"226000022","Battle Royal","Play'n GO"
"226000023","Beast of Wealth","Play'n GO"
"226000024","Leprechaun goes Egypt","Play'n GO"
"226000025","Lion Saga Odyssey","Play'n GO"
"226000026","Lord Merlin and The Lady of The Lake","Play'n GO"
"226000027","Merlin and the Ice Queen Morgana","Play'n GO"
"226000028","Merlin: Journey of Flame","Play'n GO"
"226000029","Beasts of Fire","Play'n GO"
"226000030","Beasts of Fire Maximum","Play'n GO"
"226000031","Bell of Fortune","Play'n GO"
"226000032","Big Win 777","Play'n GO"
"226000033","Big Win Cat","Play'n GO"
"226000034","Black Mamba","Play'n GO"
"226000035","BlackJack MH","Play'n GO"
"226000036","Blazin' Bullfrog","Play'n GO"
"226000037","Blinged","Play'n GO"
"226000038","Boat Bonanza","Play'n GO"
"226000039","Boat Bonanza Christmas","Play'n GO"
"226000040","Boat Bonanza Colossal Catch","Play'n GO"
"226000041","Boat Bonanza Down Under","Play'n GO"
"226000042","Boat Bonanza Rider","Play'n GO"
"226000043","Book of Dead","Play'n GO"
"226000044","Bucking Rider","Play'n GO"
"226000045","Bugs Party","Play'n GO"
"226000046","Buildin' Bucks","Play'n GO"
"226000047","Bull in a China Shop","Play'n GO"
"226000048","Bull in a Rodeo","Play'n GO"
"226000049","Candy Island Princess","Play'n GO"
"226000050","Canine Carnage","Play'n GO"
"226000051","Captain Glum: Pirate Hunter","Play'n GO"
"226000052","Captain Xeno's Earth Adventure","Play'n GO"
"226000053","Cash of Command","Play'n GO"
"226000054","Cash Pump","Play'n GO"
"226000055","Cash Vandal","Play'n GO"
"226000056","Cash-a-Cabana","Play'n GO"
"226000057","Casino Hold'em","Play'n GO"
"226000058","Casino Stud Poker","Play'n GO"
"226000059","Cat Wilde and the Doom of Dead","Play'n GO"
"226000060","Cat Wilde and the Incan Quest","Play'n GO"
"226000061","Cat Wilde and the Lost Chapter","Play'n GO"
"226000062","Cat Wilde and the Pyramids of Dead","Play'n GO"
"226000063","Cat Wilde in the Eclipse of the Sun God","Play'n GO"
"226000064","Cats and Cash","Play'n GO"
"226000065","Celebration of Wealth","Play'n GO"
"226000066","Chambers of Ancients","Play'n GO"
"226000067","Champions of Mithrune","Play'n GO"
"226000068","Charlie Chance","Play'n GO"
"226000069","Charlie Chance and the Curse of Cleopatra","Play'n GO"
"226000070","Charlie Chance in Hell to Pay","Play'n GO"
"226000071","Chinese New Year","Play'n GO"
"226000072","Chronos Joker","Play'n GO"
"226000073","Clash of Camelot","Play'n GO"
"226000074","Cloud Quest","Play'n GO"
"226000075","Coils of Cash","Play'n GO"
"226000076","Colt Lightning","Play'n GO"
"226000077","Colt Lightning Firestorm","Play'n GO"
"226000078","Contact","Play'n GO"
"226000079","Cops ’n’ Robbers","Play'n GO"
"226000080","Myth","Play'n GO"
"226000081","Naughty Nick's Book","Play'n GO"
"226000082","Oasis of Dead","Play'n GO"
"226000083","Pearl Lagoon","Play'n GO"
"226000084","Photo Safari","Play'n GO"
"226000085","Pimped","Play'n GO"
"226000086","Rich Wilde and the Amulet of Dead","Play'n GO"
"226000087","Rise of Merlin","Play'n GO"
"226000088","Royal Masquerade","Play'n GO"
"226000089","Sails of Gold","Play'n GO"
"226000090","Count Jokula","Play'n GO"
"226000091","Coywolf Cash","Play'n GO"
"226000092","Craps","Play'n GO"
"226000093","Crazy Cows","Play'n GO"
"226000094","Crystal Hall","Play'n GO"
"226000095","Crystal Sun","Play'n GO"
"226000097","Dansband på Turné","Play'n GO"
"226000098","Dawn of Egypt","Play'n GO"
"226000099","Def Leppard: Hysteria","Play'n GO"
"226000100","Demon","Play'n GO"
"226000101","Derby Wheel","Play'n GO"
"226000103","Deuces Wild MH","Play'n GO"
"226000104","Diamond Vortex","Play'n GO"
"226000105","Diamonds of the Realm","Play'n GO"
"226000106","Dio Killing the Dragon","Play'n GO"
"226000107","Disco Diamonds","Play'n GO"
"226000109","Divine Divas","Play'n GO"
"226000110","Divine Showdown","Play'n GO"
"226000111","Doom of Egypt","Play'n GO"
"226000112","Double Exposure BlackJack MH","Play'n GO"
"226000113","Dr. Toonz","Play'n GO"
"226000114","Dragon Maiden","Play'n GO"
"226000115","Dragon Ship","Play'n GO"
"226000117","Easter Eggs","Play'n GO"
"226000118","Easter Eggspedition","Play'n GO"
"226000119","Enchanted Crystals","Play'n GO"
"226000120","Enchanted Meadow","Play'n GO"
"226000121","Energoonz","Play'n GO"
"226000122","European BlackJack MH","Play'n GO"
"226000123","European Roulette Pro","Play'n GO"
"226000124","Eye of Atum","Play'n GO"
"226000125","Eye of the Kraken","Play'n GO"
"226000126","Fat Frankies","Play'n GO"
"226000127","Feline Fury","Play'n GO"
"226000128","Fire Joker","Play'n GO"
"226000129","Fire Joker Freeze","Play'n GO"
"226000130","Fire Toad","Play'n GO"
"226000131","Firefly Frenzy","Play'n GO"
"226000132","Flying Pigs","Play'n GO"
"226000133","Forge of Fortunes","Play'n GO"
"226000134","Forge of Gems","Play'n GO"
"226000135","Fortune Rewind","Play'n GO"
"226000136","Fortune Teller","Play'n GO"
"226000137","Fortunes of Ali Baba","Play'n GO"
"226000138","Fox Mayhem","Play'n GO"
"226000140","Free Reelin' Joker","Play'n GO"
"226000141","Free Reelin' Joker 1000","Play'n GO"
"226000142","Frozen Gems","Play'n GO"
"226000143","Fruit Bonanza","Play'n GO"
"226000144","FU ER DAI","Play'n GO"
"226000145","Fulong 88","Play'n GO"
"226000146","Game of Gladiators","Play'n GO"
"226000147","Game of Gladiators: Uprising","Play'n GO"
"226000148","Gargantoonz","Play'n GO"
"226000149","Gates of Troy","Play'n GO"
"226000150","Gemix","Play'n GO"
"226000151","Gemix 100","Play'n GO"
"226000152","Gemix 2","Play'n GO"
"226000153","Gerard's Gambit","Play'n GO"
"226000154","Ghost of Dead","Play'n GO"
"226000155","Gift Shop","Play'n GO"
"226000156","Gigantoonz","Play'n GO"
"226000157","Gold King","Play'n GO"
"226000158","Gold of Fortune God","Play'n GO"
"226000159","Gold Trophy 2","Play'n GO"
"226000160","Gold Volcano","Play'n GO"
"226000161","Golden Caravan","Play'n GO"
"226000162","Golden Colts","Play'n GO"
"226000163","Golden Goal","Play'n GO"
"226000164","Golden Legend","Play'n GO"
"226000165","Golden Osiris","Play'n GO"
"226000166","Golden Ticket","Play'n GO"
"226000167","Golden Ticket 2","Play'n GO"
"226000168","Grim Muerto","Play'n GO"
"226000169","Gunslinger: Reloaded","Play'n GO"
"226000170","HammerFall","Play'n GO"
"226000171","Happy Halloween","Play'n GO"
"226000173","Helloween","Play'n GO"
"226000174","Highway Legends","Play'n GO"
"226000175","Holiday Season","Play'n GO"
"226000176","Holiday Spirits","Play'n GO"
"226000177","Honey Rush","Play'n GO"
"226000178","Honey Rush 100","Play'n GO"
"226000179","Hooligan Hustle","Play'n GO"
"226000180","Hot Dog Heist","Play'n GO"
"226000181","Hotel Yeti-Way","Play'n GO"
"226000182","House of Doom","Play'n GO"
"226000183","House of Doom 2: The Crypt","Play'n GO"
"226000184","Hugo","Play'n GO"
"226000185","Hugo 2","Play'n GO"
"226000186","Hugo Carts","Play'n GO"
"226000187","Hugo Goal","Play'n GO"
"226000188","Hugo Legacy","Play'n GO"
"226000189","Hugo's Adventure","Play'n GO"
"226000190","Ice Joker","Play'n GO"
"226000191","Idol of Fortune","Play'n GO"
"226000192","ImmorTails of Egypt","Play'n GO"
"226000193","Imperial Opera","Play'n GO"
"226000194","Inferno Joker","Play'n GO"
"226000195","Inferno Star","Play'n GO"
"226000196","Invading Vegas","Play'n GO"
"226000197","Invading Vegas: Las Christmas","Play'n GO"
"226000198","Irish Gold","Play'n GO"
"226000199","Iron Girl","Play'n GO"
"226000200","Jackpot Poker MH","Play'n GO"
"226000201","Jacks or Better MH","Play'n GO"
"226000202","Jade Magician","Play'n GO"
"226000203","Jewel Box","Play'n GO"
"226000204","Joker Flip","Play'n GO"
"226000205","Joker Poker MH","Play'n GO"
"226000206","Jolly Roger","Play'n GO"
"226000207","Jolly Roger 2","Play'n GO"
"226000208","Jolly Roger Wild Kraken","Play'n GO"
"226000209","Journey to Paris","Play'n GO"
"226000210","Keno","Play'n GO"
"226000211","King's Mask","Play'n GO"
"226000212","King's Mask Eclipse of Gods","Play'n GO"
"226000213","Kingdom Below","Play'n GO"
"226000214","Kiss Reels of Rock","Play'n GO"
"226000215","Lady of Fortune","Play'n GO"
"226000216","Lady of Fortune Remastered","Play'n GO"
"226000217","Legacy of Dead","Play'n GO"
"226000218","Legacy of Dynasties","Play'n GO"
"226000219","Legacy of Egypt","Play'n GO"
"226000220","Space Race","Play'n GO"
"226000221","Super Flip","Play'n GO"
"226000223","USA Flip","Play'n GO"
"226000224","Xmas Magic","Play'n GO"
"226000225","Legacy of Inca","Play'n GO"
"226000226","Legend of the Ice Dragon","Play'n GO"
"226000227","Legion Gold","Play'n GO"
"226000228","Legion Gold and the Sphinx of Dead","Play'n GO"
"226000229","Legion Gold Unleashed","Play'n GO"
"226000230","Leprechaun goes to Hell","Play'n GO"
"226000231","Leprechaun Goes Wild","Play'n GO"
"226000232","Leprechaun's Vault","Play'n GO"
"226000233","Lordi Reel Monsters","Play'n GO"
"226000234","Love is in the Fair","Play'n GO"
"226000235","Lucky Diamonds","Play'n GO"
"226000236","Madame Ink","Play'n GO"
"226000237","Mafia Gold","Play'n GO"
"226000238","Luchamigos","Play'n GO"
"226000239","Mahjong 88","Play'n GO"
"226000240","Medusa's Madness","Play'n GO"
"226000241","Mega Don","Play'n GO"
"226000242","Mega Don: Feeding Frenzy","Play'n GO"
"226000243","Merlin Realm of Charm","Play'n GO"
"226000244","Merlin's Grimoire","Play'n GO"
"226000245","Midnight Gold","Play'n GO"
"226000246","Midnight Princess Power of Love","Play'n GO"
"226000247","Midnight Princess Trinity","Play'n GO"
"226000248","Miner Donkey Trouble","Play'n GO"
"226000249","Monkey: Battle for the Scrolls","Play'n GO"
"226000250","Moon Princess Power of Love","Play'n GO"
"226000251","Moon Princess Trinity","Play'n GO"
"226000252","Mount M","Play'n GO"
"226000253","Muerto en Mictlán","Play'n GO"
"226000254","Mystery Joker","Play'n GO"
"226000255","Mystery Joker 6000","Play'n GO"
"226000256","Pandastic Adventure","Play'n GO"
"226000257","Piggy Bank Farm","Play'n GO"
"226000258","Piggy Blitz","Play'n GO"
"226000259","Piggy Blitz Disco Gold","Play'n GO"
"226000260","Pilgrim of Dead","Play'n GO"
"226000261","Potion of Madness","Play'n GO"
"226000262","Prosperity Palace","Play'n GO"
"226000263","Queen's Day Tilt","Play'n GO"
"226000264","Rabbit Hole Riches","Play'n GO"
"226000265","Rabbit Hole Riches - Court of Hearts","Play'n GO"
"226000266","Raging Rex 2","Play'n GO"
"226000267","Raging Rex 3","Play'n GO"
"226000268","Rally 4 Riches","Play'n GO"
"226000269","Rascal Riches","Play'n GO"
"226000270","Return of The Green Knight","Play'n GO"
"226000271","Rich Wilde and the Shield of Athena","Play'n GO"
"226000272","Rich Wilde and the Tome of Insanity","Play'n GO"
"226000273","Rich Wilde and the Wandering City","Play'n GO"
"226000274","Riches of Robin","Play'n GO"
"226000275","Riddle Reels: A Case of Riches","Play'n GO"
"226000276","Ring of Odin","Play'n GO"
"226000277","Rise of Athena","Play'n GO"
"226000278","Rocco Gallo","Play'n GO"
"226000279","Sabaton","Play'n GO"
"226000280","Safari of Wealth","Play'n GO"
"226000281","Saxon","Play'n GO"
"226000282","Scales of Dead","Play'n GO"
"226000283","Scroll of Seth","Play'n GO"
"226000284","Secret of Dead","Play'n GO"
"226000285","Slashimi","Play'n GO"
"226000286","Spark of Genius","Play'n GO"
"226000287","Sparky & Shortz","Play'n GO"
"226000288","Sparky&Shortz Hidden Joules","Play'n GO"
"226000289","Spin Party","Play'n GO"
"226000290","Star Joker","Play'n GO"
"226000291","Sweet 27","Play'n GO"
"226000292","Sweet Alchemy","Play'n GO"
"226000293","Sweet Alchemy 2","Play'n GO"
"226000294","Tale of Kyubiko","Play'n GO"
"226000295","Tales of Asgard: Loki's Fortune","Play'n GO"
"226000296","Temple of Prosperity","Play'n GO"
"226000297","Temple of Tollan","Play'n GO"
"226000298","Temple of Wealth","Play'n GO"
"226000299","Testament","Play'n GO"
"226000300","That's Rich","Play'n GO"
"226000301","The Green Knight","Play'n GO"
"226000302","The Last Sundown","Play'n GO"
"226000303","The Sword and The Grail","Play'n GO"
"226000304","The Sword and the Grail Excalibur","Play'n GO"
"226000305","Thunder Screech","Play'n GO"
"226000306","Tomb of Gold","Play'n GO"
"226000307","Tome of Madness","Play'n GO"
"226000308","Tome of the Lost","Play'n GO"
"226000309","Undefeated Xerxes","Play'n GO"
"226000310","Viking Runecraft","Play'n GO"
"226000311","Wildest Gambit","Play'n GO"
"226000312","Wildhound Derby","Play'n GO"
"226000313","Win-A-Beest","Play'n GO"
"226000314","Xmas Joker","Play'n GO"
"226000315","Rich Wilde and the Pearls of Vishnu","Play'n GO"
"226000316","Wild Blood 2","Play'n GO"
"226000317","Midnight Princess 100","Play'n GO"
"226000318","Midnight Princess: Christmas Kingdom","Play'n GO"
"226000319","Moon Princess 100","Play'n GO"
"226000320","Moon Princess: Christmas Kingdom","Play'n GO"
"226000321","Odin Protector of Realms","Play'n GO"
"226000322","Pack & Cash","Play'n GO"
"226000323","Reactoonz 2","Play'n GO"
"226000324","Rise of Olympus 100","Play'n GO"
"226000325","Sisters of the Sun","Play'n GO"
"226000326","Sweet Alchemy 100","Play'n GO"
"226000327","The Shimmering Woods","Play'n GO"
"226000328","Twisted Sister","Play'n GO"
"226000329","Viking Runecraft 100","Play'n GO"
"226000330","ZZ Top Roadside Riches","Play'n GO"
"226000331","Mötley Crüe","Play'n GO"
"226000332","Rise of Gods: Reckoning","Play'n GO"
"226000333","Sherwood Gold","Play'n GO"
"226000334","The Faces of Freya","Play'n GO"
"226000335","The Wild Class","Play'n GO"
"226000336","Wild Falls 2","Play'n GO"
"226000337","Tales of Mithrune Syn's Fortune","Play'n GO"
"226000338","Tower Quest","Play'n GO"
"226000339","Prism of Gems","Play'n GO"
"226000340","New Year Riches","Play'n GO"
"226000341","Octopus Treasure","Play'n GO"
"226000342","Raging Rex","Play'n GO"
"226000343","Street Magic","Play'n GO"
"226000344","Sizzling Spins","Play'n GO"
"226000345","Mermaid's Diamond","Play'n GO"
"226000346","Midnight Princess","Play'n GO"
"226000347","Moon Princess","Play'n GO"
"226000348","Perfect Gems","Play'n GO"
"226000349","Phoenix Reborn","Play'n GO"
"226000350","Planet Fortune","Play'n GO"
"226000351","Rise of Olympus","Play'n GO"
"226000352","Troll Hunters 2","Play'n GO"
"226000353","Wild Frames","Play'n GO"
"226000354","Wild Falls","Play'n GO"
"226000355","Reactoonz","Play'n GO"
"226000356","Mission Cash","Play'n GO"
"226000357","Rise of Dead","Play'n GO"
"226000358","Wild North","Play'n GO"
"226000359","Prissy Princess","Play'n GO"
"226000360","Wizard of Gems","Play'n GO"
"226000361","Troll Hunters","Play'n GO"
"226000362","Pearls of India","Play'n GO"
"226000363","Rage to Riches","Play'n GO"
"226000364","Matsuri","Play'n GO"
"226000365","Rainforest Magic","Play'n GO"
"226000366","Sobek's Godly Spins","Play'n GO"
"226000367","Tales of Asgard: Freya's Wedding","Play'n GO"
"226000368","Wild Rails","Play'n GO"
"226000369","Ternion","Play'n GO"
"226000370","Mystery Genie  Fortunes of the Lamp","Play'n GO"
"226000371","Pandora's Box of Evil","Play'n GO"
"226000372","Puebla Parade","Play'n GO"
"226000373","Ronin's Honour","Play'n GO"
"226000374","Rotiki","Play'n GO"
"226000375","Viking Runecraft: Apocalypse","Play'n GO"
"226000376","Whispering Winds","Play'n GO"
"226000377","Love Joker","Play'n GO"
"226000378","Sea Hunter","Play'n GO"
"226000379","Sticky Joker","Play'n GO"
"226000380","The Paying Piano Club","Play'n GO"
"226000381","Rainforest Magic Bingo","Play'n GO"
"226000382","Sweet Alchemy Bingo","Play'n GO"
"226000383","Merry Xmas","Play'n GO"
"226000384","Ninja Fruits","Play'n GO"
"226000385","Riches of RA","Play'n GO"
"226000386","Samba Carnival","Play'n GO"
"226000387","Wild Melon","Play'n GO"
"226000388","Viking Runecraft Bingo","Play'n GO"
"226000389","Tivoli Bonanza","Play'n GO"
"226000390","Multifruit 81","Play'n GO"
"226000391","Wild Trigger","Play'n GO"
"226000392","Myth of Dead","Play'n GO"
"226000393","Piranha Pays","Play'n GO"
"226000394","Ruff Heist","Play'n GO"
"226000395","Stepping Diamonds","Play'n GO"
"226000396","Treasures of Kongar","Play'n GO"
"226000397","Wild Bandolier","Play'n GO"
"226000398","Wild Survivor","Play'n GO"
"226000399","Shamrock Miner","Play'n GO"
"226000400","Tower Quest Legacy","Play'n GO"
"226000401"," GO CRAPS","Play'n GO"
"226000402","Mystery Egg Surprise","Play'n GO"
"226000403","Miner Donkey Rider","Play'n GO"
"226000404","Spinnin' Records Into the Beat","Play'n GO"
"226000405","Loot & Labyrinths","Play'n GO"
"226000406","1001 Mystery Genie Fortunes","Play'n GO"
"226000407","Moon Princess Origins","Play'n GO"
"226000408","Rich Wilde and the Tome of Dead","Play'n GO"
"226000409","Boat Bonanza CrocoNile!","Play'n GO"
"226000410","Crabby's Gold","Play'n GO"
"226000411","Treats of Terror","Play'n GO"
"226000412","Dragonfate's Favor","Play'n GO"
"226000413","Fire Joker 100","Play'n GO"
"226000414","City of Sound","Play'n GO"
"226000415","King of Sweets","Play'n GO"
"226000416","Viper City Heist","Play'n GO"
"226000417","Big Win Cat Pawsperity","Play'n GO"
"226000418","Tomb of Gold II","Play'n GO"
"226000419","Moon Princess Stargazing","Play'n GO"
"226000420","Rise of Orpheus","Play'n GO"
"226000421","Cashin' Joker","Play'n GO"
"226000422","The Green Knight Oath of Thorns","Play'n GO"
"226000423","Super Flip Deluxe","Play'n GO"
"226000424","Play'n GO Buffalo of Wealth","Play'n GO"
"226000425","13th Trial Hercules Abyssways","Play'n GO"
"226000426","Spinnin' Records: Raving Reels","Play'n GO"
"226000427","Leprechaun's Diamond Dig","Play'n GO"
"226000428","Fire Joker Blitz","Play'n GO"
"226000429","Fire Toad 2","Play'n GO"
"226000430","Rise of Olympus Extreme","Play'n GO"
"226000431","Rosy Orbit Treasure Turn","Play'n GO"
"226000432","Lab of Madness It's A-Wild!","Play'n GO"
"226000434","Lady of Fortune Destiny Spins","Play'n GO"
"80700000","Book of Gold Classic","Playson"
"80700003","Solar Queen","Playson"
"80700005","Imperial Fruits 100 lines","Playson"
"80700011","Fruits & Jokers 40 Lines","Playson"
"80700013","Sunny Fruits: Hold and Win ","Playson"
"80700015","Solar Temple","Playson"
"80700019","Buffalo Power: Hold & Win","Playson"
"80700021","Diamond Wins: Hold and Win","Playson"
"80700023","Book of Gold: Multichance","Playson"
"80700024","Solar King","Playson"
"80700026","5 Super Seven & Fruits","Playson"
"80700028","Legend of Cleopatra: Megaways","Playson"
"80700029","Divine Dragon: Hold and Win","Playson"
"80700032","Wolf Power: Hold and Win","Playson"
"80700034","Hot Coins: Hold and Win","Playson"
"80700042","Hot Burning Wins","Playson"
"80700043","5 Fortunator","Playson"
"80700045","Eagle Power: Hold and Win","Playson"
"80700047","Royal Coins: Hold and Win","Playson"
"80700049","Burning Wins x2","Playson"
"80700051","Buffalo Power: Christmas","Playson"
"80700053","Diamond Fortunator: Hold and Win","Playson"
"80700054","Joker's Coins: Hold and Win","Playson"
"80700055","Burning Fortunator","Playson"
"80700057","Lion Gems: Hold and Win","Playson"
"80700060","Book del Sol: Multiplier","Playson"
"80700061","Luxor Gold: Hold and Win","Playson"
"80700062","Ruby Hit: Hold and Win","Playson"
"80700063","Ultra Fortunator: Hold and Win","Playson"
"80700064","Royal Coins 2:Hold and Win","Playson"
"80700067","Treasures of Fire: Scatter Pays","Playson"
"80700069","Hit the Bank: Hold and Win","Playson"
"80700070","Pirate Chest: Hold and Win","Playson"
"80700071","Mammoth Peak:  Hold and win","Playson"
"80700072","Royal Joker: Hold and Win","Playson"
"80700074","Giza Nights: Hold and Win","Playson"
"80700075","Coin Strike: Hold and WIn","Playson"
"80700077","BUFFALO POWER 2: HOLD AND WIN","Playson"
"80700079","Royal Fortunator: Hold and Win","Playson"
"80700080","Empire Gold: Hold and Win","Playson"
"80700081","3 Pots Riches: Hold and Win","Playson"
"80700083","Wolf Land: Hold and Win","Playson"
"80700084","Crown and Diamonds: Hold and Win","Playson"
"80700085","Energy Coins: Hold and Win","Playson"
"80700086","Pearl Ocean: Hold and Win","Playson"
"80700087","777 Sizzling Wins: 5 lines","Playson"
"80700088","Fire Coins: Hold and Win","Playson"
"80700089","Diamonds Power: Hold and Win","Playson"
"80700090","Sherwood Coins: Hold and Win","Playson"
"80700091","Fire Temple: Hold and Win","Playson"
"80700093","Crystal Land 2","Playson"
"80700094","Blazing Wins: 5 lines","Playson"
"80700095","Power Crown: Hold and Win","Playson"
"80700096","3 Pots Riches Extra: Hold and Win","Playson"
"80700097","3 Magic Lamps: Hold and Win","Playson"
"80700098","Sunny Fruits 2: Hold and Win","Playson"
"80700099","Clover Charm: Hit the Bonus","Playson"
"80700100","Arizona Heist: Hold and Win","Playson"
"80700101","Energy Joker: Hold and Win","Playson"
"80700102","Thunder Coins: Hold and Win","Playson"
"80700103"," 3 Carts of Gold: Hold and Win","Playson"
"80700104","Supercharged Clovers: Hold and Win","Playson"
"80700105","Piggy Power: Hit the Bonus™","Playson"
"80700107","Pink Joker: Hold and Win","Playson"
"80700108"," 3 Pirate Barrels: Hold and Win","Playson"
"80700109","Lightning Clovers - Hit the Bonus™","Playson"
"80700110","25 Cookies: Hit the Bonus","Playson"
"80700111","Merry Giftmas: Hold and Win","Playson"
"80700112","Jingle Coins: Hold and Win","Playson"
"80700113","3 Luxor Pots Hold and Win","Playson"
"80700114","3 Chillies and Joker: Hold and Win","Playson"
"80700115","Charge the Clovers: Hit The Bonus™","Playson"
"80700116","Royal Express: Hold and Win","Playson"
"80700117","King of the Sky: Hit the Bonus™","Playson"
"80700119","3x Catch","Playson"
"80700121","Lion Gems 3 Pots: Hold and Win","Playson"
"80700123","4 Pots Riches: Hold and Win","Playson"
"80700124","Super Pink Joker Hold and Win","Playson"
"80700125","Rockin'Joker: Hold and Win","Playson"
"80700126","3 Royal Coins: Hold and WIn","Playson"
"80700127","Golden Penny x1000","Playson"
"80742","Crystal Land","Playson"
"80744","Legend of Cleopatra","Playson"
"80746","Sevens&Fruits","Playson"
"80747","Burning Wins","Playson"
"80749","Joker Expand: 5 Lines","Playson"
"80751","Rise of Egypt","Playson"
"80752","Super Burning Wins","Playson"
"80754","Fruits & Jokers: 20 lines","Playson"
"80757","Book of Gold: Double Chance","Playson"
"80761","100 Joker Staxx:100 Lines","Playson"
"80764","Sevens & Fruits: 20 lines","Playson"
"80765","Imperial Fruits : 5 Lines","Playson"
"80769","Fruits & Jokers: 100 Lines","Playson"
"80770","3 Fruits Win: 10 Lines","Playson"
